id_str,created_at,date,hour,minute,week_day,plain_text,full_text,polarity,label_polarity,subjectivity,label_subjectivity
1266479649133035521,Fri May 29 21:20:53 +0000 2020,2020-05-29,21,20,Friday,"gracias por contestar, cuando uno recibe la explicación puede procesar la magnitud de lo que están tratando de hacer y entiende los retrasos, pero importante dar información real y oportuna, porque el tiempo que indicaban era de 3 días hábiles, de nuevo muchas gracias","@Supersubsidio @comfenalcovalle @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Gracias por contestar, cuando uno recibe la explicación puede procesar la magnitud de lo que están tratando de hacer y entiende los retrasos, pero importante dar información real y oportuna, porque el tiempo que indicaban era de 3 días hábiles, de nuevo muchas gracias",0.2866666666666667,Positive,0.52,Indifferent
1266481629737910272,Fri May 29 21:28:45 +0000 2020,2020-05-29,21,28,Friday,sii ya lo resibi muchas gracias,@Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Sii ya lo resibi muchas gracias,0.26,Positive,0.26,Objective
1266485900638371846,Fri May 29 21:45:43 +0000 2020,2020-05-29,21,45,Friday,"los subsidios solo son para cierto tope de salario, no existe un subsidio para el desempleo en cualquier momento de la vida. gente: cualquier desempleado necesita ayuda así en su momento ganara mas de 3.500.000","@Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente @Colsubsidio_Ofi Los subsidios solo son para cierto tope de salario, no existe un subsidio para el desempleo en cualquier momento de la vida. Gente: cualquier desempleado necesita ayuda así en su momento ganara mas de 3.500.000",0.2380952380952381,Positive,0.6904761904761904,Subjective
1266496583727828993,Fri May 29 22:28:10 +0000 2020,2020-05-29,22,28,Friday,buenas tardes muchas gracias estere atento a su respuesta,@Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Buenas tardes muchas gracias estere atento a su respuesta,0.55,Very positive,0.75,Subjective
1266544216949153792,Sat May 30 01:37:27 +0000 2020,2020-05-30,01,37,Saturday,cuando para ya no vender más de las cositas de uno por qué toca buscar para comer y pues ya que no hay trabajo no hay ayuda pues toca vender,@Supersubsidio @cicelis @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente @ComfenalcoSant Cuando  Para ya no vender más de las cositas de uno  Por qué toca buscar para comer y pues ya que no hay trabajo no hay ayuda pues toca vender,0.15625,Positive,0.5,Indifferent
1266736508708564995,Sat May 30 14:21:33 +0000 2020,2020-05-30,14,21,Saturday,no creo q. sea tan cierto....mi esposo se postulo en abril..luego dijeron q estaba en trámite...luego q faltaban documentos se enviaron y luego lo llamaron q estaba rechazado por falta de documentación....se a enviado 3 veces y jamás responden una línea telefónica...,@Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente No creo q. Sea tan cierto....mi esposo se postulo en abril..luego dijeron q estaba en trámite...luego q faltaban documentos se enviaron y luego lo llamaron q estaba rechazado por falta de documentación....se a enviado 3 veces y jamás responden una línea telefónica...@COMFACUNDI,0.008333333333333323,Neutral,0.3583333333333334,Objective
1266794535637712910,Sat May 30 18:12:07 +0000 2020,2020-05-30,18,12,Saturday,"me postule el 17 abril 10 días hábiles pasaron sin razón alguna..llame y me dijeron que no estaba afiliada a comfamiliar crtgena mande soportes de pago, hicieron la adjudicación me dijeron que en tres días, pasaron cinco llame y me dicen que no hay recursos.","@Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente me postule el 17 abril 10 días hábiles pasaron sin razón alguna..llame y me dijeron que no estaba afiliada a comfamiliar Crtgena mande soportes de pago, hicieron la adjudicación me dijeron que en tres días, pasaron cinco llame y me dicen que no hay recursos.",0.0,Neutral,0.07692307692307693,Objective
1266795300095700995,Sat May 30 18:15:10 +0000 2020,2020-05-30,18,15,Saturday,"ha pasado más de un mes y si ahora que manden recursos tampoco nos dan el subsidio, crtagena esta en una situación delicada cada día estamos peor y los pocos que nos quedamos en casa nos colocan en una lista de espera imaginaria, que debemos hacer?","@Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Ha pasado más de un mes y si ahora que manden recursos tampoco nos dan el subsidio, crtagena esta en una situación delicada cada día estamos peor y los pocos que nos quedamos en  casa nos colocan en una lista de espera imaginaria, que debemos hacer?",-0.1,Negative,0.525,Indifferent
1266919595073507329,Sun May 31 02:29:04 +0000 2020,2020-05-31,02,29,Sunday,imaginate aún más estos se lavan aún más la manos.,@Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Imaginate aún más estos @Comfatlantico se lavan aún más la manos.,0.5,Positive,0.5,Indifferent
1267259720840118272,Mon Jun 01 01:00:36 +0000 2020,2020-06-01,01,00,Monday,"señores si ya les reactivaron el presupuesto para cubrir el subsidio 488 porque no me han dado respuesta a las solicitudes de este, donde están los entes responsable de la entrega del mismo","Señores @cajasan  si ya les reactivaron el presupuesto para cubrir el subsidio 488 porque no me han dado respuesta a las solicitudes de este, donde están los entes responsable de la entrega del mismo @IvanDuque @Supersubsidio @MintrabajoCol @DefensoriaCol @PGN_COL",0.2,Positive,0.55,Indifferent
1267273669195075584,Mon Jun 01 01:56:02 +0000 2020,2020-06-01,01,56,Monday,el supuesto radicado que dicen que mandan en los 3 días siguientes a tu postulación.,@ManuelD62469624 @Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente El supuesto radicado que dicen que mandan en los 3 días siguientes a tu postulación.,0.0,Neutral,0.1,Objective
1267274147958124545,Mon Jun 01 01:57:56 +0000 2020,2020-06-01,01,57,Monday,ustedes si están vigilando el proceso???? 🤔🤔,@Supersubsidio @GuardiolaJiseth @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Ustedes si están vigilando el proceso???? 🙄🤔🤔,0.0,Neutral,0.0,Objective
1267275230470234112,Mon Jun 01 02:02:14 +0000 2020,2020-06-01,02,02,Monday,aleluyaaa! la primera y única!,@Mlore36 @Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Aleluyaaa! La primera y única!,0.125,Positive,0.6666666666666666,Subjective
1267487713650970624,Mon Jun 01 16:06:34 +0000 2020,2020-06-01,16,06,Monday,me parece que algo está funcionando mal hace más de 2 meses me postule en y me han puesto varias trabas y el día de hoy llamo y me dicen que no está ni aprobado ni desaprobado que porque aún no tienen recursos?? que está pasando ahí?,@Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Me parece que algo está funcionando mal hace más de 2 meses me postule en @ctg_comfenalco y me han puesto varias trabas y el día de hoy llamo y me dicen que no está ni aprobado ni desaprobado que porque aún no tienen recursos?? Que está pasando ahí?,-0.0125,Neutral,0.35,Objective
1267488019193479170,Mon Jun 01 16:07:47 +0000 2020,2020-06-01,16,07,Monday,y por necesidades de salud me tocó pagar mi eps y me imagino que ahora por eso me lo van a negar.. se me parece que no están siendo serios y poco diligentes,@Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente @ctg_comfenalco Y por necesidades de salud me tocó pagar mi EPS y me imagino que ahora por eso me lo van a negar.. se me parece que no están siendo serios y poco diligentes,-0.18611111111111112,Negative,0.4472222222222222,Indifferent
1267508397731205123,Mon Jun 01 17:28:45 +0000 2020,2020-06-01,17,28,Monday,"pero cuales cajas, no ha entrenado aun nada, se toma 59 días solo estudiando el caso, exigen las horas de capacitación y después responden que no hay recursos, sugiero una auditoría urgente, se esta dilatando el proceso.","@Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Pero cuales cajas, @ComfenalcoAnt  no  ha entrenado aun nada, se toma 59 días solo estudiando el caso,  exigen las horas de capacitación y después responden que no hay recursos, sugiero una auditoría urgente, se esta dilatando el proceso.",0.0,Neutral,0.0,Objective
1267525169800785920,Mon Jun 01 18:35:24 +0000 2020,2020-06-01,18,35,Monday,"buenas tardes la caja de compensacion atlantico no esta realizando asignaciones de subsidios, no dan razón de nada ya estamos en mayo y solo han asignado 539, me parece de mal gusto que habemos muchas personas desempleadas sin recibir ningún tipo de ayudas ..","@Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Buenas tardes la caja de Compensacion Atlantico no esta realizando asignaciones de subsidios, no dan razón de nada ya estamos en Mayo y solo han asignado 539, me parece de mal gusto que habemos muchas personas desempleadas sin recibir ningún tipo de ayudas ..",0.12500000000000003,Positive,0.6916666666666667,Subjective
1267603395352936453,Mon Jun 01 23:46:15 +0000 2020,2020-06-01,23,46,Monday,si y todavía es la hora y no recibido respuesta alguna,@gmonterrosa1 @Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Si y todavía es la hora y no recibido respuesta alguna,0.0,Neutral,0.0,Objective
1267654928618663937,Tue Jun 02 03:11:01 +0000 2020,2020-06-02,03,11,Tuesday,"mi hijo quedó sin trabajo desde q ud lo ordeno, dependo de él, se inscribió a el 6 de abril, dijeron q aplicaba para el subsidio, hoy 1 junio no ha recibido $1, su hija esta en col cajasan, cómo le cancelaron el contrato tiene q pagar sin descuento. que opina?","@IvanDuque mi hijo quedó sin trabajo desde q ud lo ordeno, dependo de él, se inscribió a @cajasan el 6 de abril, dijeron q aplicaba para el subsidio, hoy 1 junio no ha recibido $1, su hija esta en Col Cajasan, cómo le cancelaron el contrato tiene q pagar sin descuento. Que opina?",0.0,Neutral,0.0,Objective
1267729092046184448,Tue Jun 02 08:05:43 +0000 2020,2020-06-02,08,05,Tuesday,me niega subsidio de emergencia y me da el subsidio de desempleo por un mes y me desafilian por no culminar unos cursos. es justo y más con esta emergencia sanitaria? ayuda por favor no trabas.,@Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente @Supersubsidio @Compensar_info me niega subsidio de emergencia y  @Col_Empleo me da el subsidio de desempleo por un mes y me desafilian por no culminar unos cursos. Es justo y más con esta emergencia sanitaria? Ayuda por favor no trabas.,0.6,Very positive,0.7,Subjective
1267783878045061124,Tue Jun 02 11:43:25 +0000 2020,2020-06-02,11,43,Tuesday,"al igual que muchos subsidios familiares, esa plata se fue a los bolsillos de los funcionarios de las cajas de compensación.","@ManuelD62469624 @Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Al igual que muchos subsidios familiares, esa plata se fue a los bolsillos de los funcionarios de las cajas de compensación. @JuanLozano_R @FelipeArias71 @Supersubsidio @MintrabajoCol",0.5,Positive,0.5,Indifferent
1267836859473780736,Tue Jun 02 15:13:57 +0000 2020,2020-06-02,15,13,Tuesday,si están haciendo seguimiento? las cajas están mamando gallo con estos dineros,@Supersubsidio @ASOCAJAS @MintrabajoCol @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Si están haciendo seguimiento? Las cajas están mamando gallo con estos dineros,0.0,Neutral,0.1,Objective
1267888773729222656,Tue Jun 02 18:40:14 +0000 2020,2020-06-02,18,40,Tuesday,cuando realizan el pago de la eps a las personas beneficiadas? fue aprobado el 15 de abril por la caja de compen colsubsidio y a la fecha la eps ya reporta mora por el pago del mes de mayo.,@Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Cuando realizan el pago de la EPS a las personas beneficiadas? Fue aprobado el 15 de abril por la caja de compen Colsubsidio y a la fecha la eps ya reporta mora por el pago del mes de mayo.,-0.3,Negative,0.6,Indifferent
1267969456816431105,Wed Jun 03 00:00:50 +0000 2020,2020-06-03,00,00,Wednesday,yo creo q si por q muchos no le dieron el subsidio por no cumplir los requisitos. yo cumplo todos los requisitos y nada,@gmonterrosa1 @Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente @JuanLozano_R @FelipeArias71 Yo creo q si por q muchos no le dieron el subsidio por no cumplir los requisitos. Yo cumplo todos los requisitos y nada,0.5,Positive,0.5,Indifferent
1267972340790505473,Wed Jun 03 00:12:18 +0000 2020,2020-06-03,00,12,Wednesday,"de los mismos 528 no pasan ! es la misma respuesta que dan desde hace 15 días !! y los demás que ? se realizó solicitud del subsidio hace 2 meses y q la.fecha no he recibido respuesta alguna por parte de , así como @natyy2o_20 somos muchos en sucre !","@comfasucre1 @Natty2o_20 @Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente @IvanDuque @NoticiasRCN @WRadioColombia @ELTIEMPO @CaracolRadio De los mismos 528 no pasan ! Es la misma respuesta que dan desde hace 15 días !! Y los demás que ? @Supersubsidio se realizó solicitud del subsidio hace 2 meses y q la.fecha no he recibido respuesta alguna por parte de @comfasucre1 , así como @natyy2o_20 somos muchos en Sucre !",0.3125,Positive,0.3125,Objective
1267972909420752905,Wed Jun 03 00:14:34 +0000 2020,2020-06-03,00,14,Wednesday,llevo más de un mes esperando respuesta por parte para la.asignacion del subsidio de emergencia ! acaso estos recursos no son de protección al cesante durante la pandemia ?,@Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente @Supersubsidio llevo más de un mes esperando respuesta por parte @comfasucre1 para la.asignacion del subsidio de emergencia ! Acaso estos recursos no son de protección al cesante durante la pandemia ?,0.625,Very positive,0.5,Indifferent
1267994217198039042,Wed Jun 03 01:39:14 +0000 2020,2020-06-03,01,39,Wednesday,ya estoy cansada de estar recibiendo la misma información por está caja de compensación será que me tocara esperar dos meses más por el subsidio 488 dejen de jugar con las personas https://t.co/lkjhundwnn,@cajasan  ya estoy cansada de estar recibiendo la misma información por está caja de compensación será que me tocara esperar dos meses más por el subsidio 488 dejen de jugar con las personas @IvanDuque @Supersubsidio @MintrabajoCol https://t.co/LKjHUnDwNN,0.033333333333333326,Neutral,0.44166666666666665,Indifferent
1265187659976257536,Tue May 26 07:46:58 +0000 2020,2020-05-26,07,46,Tuesday,si aun no entregaron los de abril menos los de mayo. los subsidios de todos estarán para diciembre,@AtuestaBarcos @Supersubsidio @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Si aun no entregaron los de Abril menos los de mayo. Los subsidios de todos estarán para diciembre 🙄,0.0,Neutral,0.0,Objective
1266760525188390913,Sat May 30 15:56:59 +0000 2020,2020-05-30,15,56,Saturday,en plena pandemia lo correcto sería que ustedes le hicieran llegar esos pañales a mi abuela de 92 años!! y que por lo menos avisen que no van a traer los pañales.,En plena pandemia lo correcto sería que ustedes @Colsubsidio_Ofi le hicieran llegar esos pañales a mi abuela de 92 años!! Y que POR LO MENOS avisen que no van a traer los pañales.,-0.15,Negative,0.2,Objective
1266763189565435906,Sat May 30 16:07:34 +0000 2020,2020-05-30,16,07,Saturday,cómo hago para contactar a este paciente? alguien tiene los datos? gracias,@GrajalesDina @odpdh @DirComNuevaEps @Supersalud @Colsubsidio_Ofi @AchpaCo @MedicoFernandez @RonnySuarez_ @Pacientesco Cómo hago para contactar a este paciente? Alguien tiene los datos? Gracias,0.0,Neutral,0.0,Objective
1266763381236785152,Sat May 30 16:08:20 +0000 2020,2020-05-30,16,08,Saturday,espero que pronto le solucionen,@GrajalesDina @odpdh @DirComNuevaEps @Supersalud @Colsubsidio_Ofi @AchpaCo @MedicoFernandez @RonnySuarez_ @Pacientesco Espero que pronto  le solucionen,0.0,Neutral,0.0,Objective
1266764841504714754,Sat May 30 16:14:08 +0000 2020,2020-05-30,16,14,Saturday,"juan buen día, hablemos al watsap 3187836812. gracias por tú interés.","@borosky4 @odpdh @DirComNuevaEps @Supersalud @Colsubsidio_Ofi @AchpaCo @MedicoFernandez @RonnySuarez_ @Pacientesco Juan buen día, hablemos al watsap 3187836812. Gracias por tú interés.",0.44999999999999996,Positive,0.4,Objective
1266773944754896904,Sat May 30 16:50:18 +0000 2020,2020-05-30,16,50,Saturday,"hola, isaac: para nosotros es importante revisar lo que nos expones. envíanos en dm los datos de contacto del paciente: número de documento, teléfonos, medicamento pendiente y correo electrónico, para escalar su caso. quedamos atentos. ¡saludos! carlos.","@isdavid09 @Colsubsidio_Ofi @Supersalud Hola, Isaac: para nosotros es importante revisar lo que nos expones. Envíanos en DM los datos de contacto del paciente: número de documento, teléfonos, medicamento pendiente y correo electrónico, para escalar su caso. Quedamos atentos. ¡Saludos! Carlos. https://t.co/WMPC1e0Y0s",0.5,Positive,1.0,Subjective
1266777030101794816,Sat May 30 17:02:34 +0000 2020,2020-05-30,17,02,Saturday,"yo nunca habia echo esto pero me mame de la irresponsabilidad de para hacer la entrega de los medicamentos, mi abuela necesita sus medicamentos y cada vez que los pide por la app le cancelan la entrega un dia antes, por motivos irrelevantes,","Yo nunca habia echo esto pero me mame de la irresponsabilidad de @Colsubsidio_Ofi para hacer la entrega de los medicamentos, mi abuela necesita sus medicamentos y cada vez que los pide por la app le cancelan la entrega un dia antes, por motivos irrelevantes,",-0.6071428571428572,Very negative,0.9285714285714286,Subjective
1266777033239035905,Sat May 30 17:02:34 +0000 2020,2020-05-30,17,02,Saturday,"y lo pregunto por que mas adultos mayores cercanos a mi familia padecen de la mismo, cancelan sus pedidos de médicamentos y sin causa alguna y pa rematar uno busca medios para llevar el debido proceso de queja y reclamo y no hay, no responden.","Y lo pregunto por que mas adultos mayores cercanos a mi familia padecen de la mismo, cancelan sus pedidos de médicamentos y sin causa alguna @Colsubsidio_Ofi y pa rematar uno busca medios para llevar el debido proceso de queja y reclamo y no hay, no responden.",0.1483333333333333,Positive,0.38166666666666665,Objective
1266777035264983042,Sat May 30 17:02:35 +0000 2020,2020-05-30,17,02,Saturday,espero que mínimo respondan esto.,@Colsubsidio_Ofi espero que mínimo respondan esto.,-0.3,Negative,0.4,Objective
1266793243766898688,Sat May 30 18:06:59 +0000 2020,2020-05-30,18,06,Saturday,"pero al parecer les tocará salir por los medicamentos,porque las droguerias no hacen bien su trabajo. gracias y .","Pero al parecer les tocará salir por los medicamentos,porque las droguerias no hacen bien su trabajo.  Gracias @DirComNuevaEps y @Colsubsidio_Ofi. https://t.co/ZaPIfDZ7dS",0.125,Positive,0.275,Objective
1266799774205960192,Sat May 30 18:32:56 +0000 2020,2020-05-30,18,32,Saturday,"les compartí la información al interno, agradezco la gestión dado que los medicamentos se requieren con urgencia.","@epssura @Colsubsidio_Ofi @Supersalud Les compartí la información al interno, agradezco la gestión dado que los medicamentos se requieren con urgencia.",0.0,Neutral,0.0,Objective
1266801005016080384,Sat May 30 18:37:50 +0000 2020,2020-05-30,18,37,Saturday,"buenas tardes señor isaac, por favor envíenos el nombre, número de contacto, y si es posible el número de documento del paciente por mensaje privado.","@isdavid09 @Colsubsidio_Ofi @epssura Buenas tardes señor Isaac, por favor envíenos el nombre, número de contacto, y si es posible el número de documento del paciente por mensaje privado. https://t.co/Lqr2PPTvKC",0.2333333333333333,Positive,0.6583333333333333,Subjective
1266806590411345920,Sat May 30 19:00:01 +0000 2020,2020-05-30,19,00,Saturday,les envié la información al interno. agradecemos la gestión!,@Supersalud @Colsubsidio_Ofi @epssura Les envié la información al interno. Agradecemos la gestión!,0.0,Neutral,0.0,Objective
1266815052314824709,Sat May 30 19:33:39 +0000 2020,2020-05-30,19,33,Saturday,paguen el subsidio de emergencia ratas,@Colsubsidio_Ofi Paguen el subsidio de emergencia ratas,0.0,Neutral,0.0,Objective
1266820200525180928,Sat May 30 19:54:06 +0000 2020,2020-05-30,19,54,Saturday,"mari intenta comunicarte, a mi abuela se los hemos pedido y llegan súper cumplidos, incluso antes.","@FMariana02 @Colsubsidio_Ofi Mari intenta comunicarte, a mi abuela se los hemos pedido y llegan súper cumplidos, incluso antes.",0.11666666666666665,Positive,0.5333333333333333,Indifferent
1266852234123522049,Sat May 30 22:01:24 +0000 2020,2020-05-30,22,01,Saturday,"hola necesito una ayudita, hace unos días mi padre (63 años con enfermedad base) solicito a través de la app de medicamentos en tiempo su formula, mientras la solicitud fue procesada la fórmula se venció y fue cancelada...el no puede asistir, que puede hacer?","@Colsubsidio_Ofi hola necesito una ayudita, hace unos días mi padre (63 años con enfermedad base) solicito a través de la app de medicamentos en tiempo su formula, mientras la solicitud fue procesada la fórmula se venció y fue cancelada...el no puede asistir, que puede hacer?",-0.271875,Negative,0.45,Indifferent
1266866713401974784,Sat May 30 22:58:56 +0000 2020,2020-05-30,22,58,Saturday,"porque no responden más bien, lo que se les pidió de información porque llegan mensajes de que fue adjudicado subsidio de emergencia, pero es falso porque no han dado nada","@Colsubsidio_Ofi Porque no responden más bien, lo que se les pidió de información porque llegan mensajes de que fue adjudicado subsidio de emergencia, pero es falso porque no han dado nada",-0.4000000000000001,Negative,0.6,Indifferent
1266873567913873413,Sat May 30 23:26:10 +0000 2020,2020-05-30,23,26,Saturday,pregúntele a adriana ...asesora sena en mosquera,@Colsubsidio_Ofi Pregúntele a Adriana ...asesora Sena en Mosquera,0.0,Neutral,0.0,Objective
1266876442366877696,Sat May 30 23:37:35 +0000 2020,2020-05-30,23,37,Saturday,ellos nunca responden,@agyoris @Colsubsidio_Ofi @Supersubsidio Ellos nunca responden,0.0,Neutral,0.0,Objective
1266961934617907201,Sun May 31 05:17:18 +0000 2020,2020-05-31,05,17,Sunday,"por que mas bien no le ponen orden a la entrega de todos los medicamentos de la poblacion vulnerable, obligando a los abuelos a salir a comprarlos ante la negligencia en su entrega.","@Colsubsidio_Ofi Por que mas bien no le ponen orden a la entrega de todos los medicamentos de la poblacion vulnerable, obligando a los abuelos a salir a comprarlos ante la negligencia en su entrega.",-0.3125,Negative,0.4375,Indifferent
1267096999549173771,Sun May 31 14:14:00 +0000 2020,2020-05-31,14,14,Sunday,no mas vulneración de los derechos a la vida y a la salud de niños en condición de discapacidad severa. no autoriza los medicamentos ordenados por medicos adscritos a su red y no entrega oportunamente los medicamentos (mas de 1 mes de espera),No mas vulneración de los derechos a la vida y a la salud de niños en condición de discapacidad severa.  @CoomevaSaludEPS no autoriza los medicamentos ordenados por medicos adscritos a su red y @Colsubsidio_Ofi no entrega oportunamente los medicamentos (mas de 1 mes de espera),0.125,Positive,0.5,Indifferent
1267192421605085185,Sun May 31 20:33:11 +0000 2020,2020-05-31,20,33,Sunday,"no cumplen con la entrega a domicilio de los medicamentos, colocándonos a lo mayores en peor riesgo de morir , por favor tome nota","@Colsubsidio_Ofi No cumplen con la entrega a domicilio de los medicamentos, colocándonos a lo mayores en peor riesgo de morir , por favor @Supersalud tome nota",0.5,Positive,0.5,Indifferent
1267197502861856768,Sun May 31 20:53:22 +0000 2020,2020-05-31,20,53,Sunday,cambien de personal,@Colsubsidio_Ofi Cambien de personal,0.0,Neutral,0.0,Objective
1267210701308858368,Sun May 31 21:45:49 +0000 2020,2020-05-31,21,45,Sunday,"esta caja dice que no tiene recursos? tres meses esperando no mientan, ayuden!! carajo","@MintrabajoCol @IvanDuque @Colsubsidio_Ofi esta caja dice que no tiene recursos? Tres meses esperando no mientan, ayuden!! Carajo",0.0,Neutral,0.0,Objective
1267258354084315140,Mon Jun 01 00:55:10 +0000 2020,2020-06-01,00,55,Monday,se puede reclamar medicamentos de alto costo en en techo?,@Alcaldiakennedy @karokagudelo @GobiernoBTA @Bogota Se puede reclamar medicamentos de alto costo en @Colsubsidio_Ofi en techo?,0.0,Neutral,0.0,Objective
1267259218609963008,Mon Jun 01 00:58:36 +0000 2020,2020-06-01,00,58,Monday,"llama uno a solicitar una dirección de una droguería de alto costo y una maquina regala una dirección en la primera de mayo la cual no existe esa droguería, por favor una solución pronta o si pueden regalar una dirección real gracias.","llama uno a solicitar una dirección de una droguería @Colsubsidio_Ofi  de alto costo y una maquina regala una dirección en la primera de mayo la cual no existe esa droguería, por favor una solución pronta o si pueden regalar una dirección REAL Gracias.",0.26111111111111107,Positive,0.37777777777777777,Objective
1267283356422635520,Mon Jun 01 02:34:31 +0000 2020,2020-06-01,02,34,Monday,"mentira, apliquen con todos los requisitos y la repuesta fue que mi ultima afiliación no fue a esa caja de compensación que enviara una certificación y entró a su página y no está generándomelas certificaciones","@MintrabajoCol Mentira, apliquen con todos los requisitos y la repuesta fue que mi ultima afiliación no fue a esa caja de compensación @Colsubsidio_Ofi que enviara una certificación y entró a su página y no está generándomelas certificaciones",0.0,Neutral,0.06666666666666667,Objective
1267409714108944384,Mon Jun 01 10:56:37 +0000 2020,2020-06-01,10,56,Monday,"ayuda, supermercado de álamos norte, dejan mal puesta la alarma y suena toda la noche, pasa varias veces a la semana no hace nada por ser colsubsidio e ignora el llamado de la comunidad; que se puede hacer en estos casos? ayuda","@Colsubsidio_Ofi ayuda, supermercado de álamos norte, dejan mal puesta la alarma y suena toda la noche, pasa varias veces a la semana @PoliciaColombia no hace nada por ser Colsubsidio e ignora el llamado de la comunidad; @sicsuper que se puede hacer en estos casos? Ayuda @Bogota",-0.3499999999999999,Negative,0.3333333333333333,Objective
1267453223088070663,Mon Jun 01 13:49:31 +0000 2020,2020-06-01,13,49,Monday,me postule el 02 de abril 3n y estoy en lista de espera por que supuestamente no tienen recursos.,@MintrabajoCol Me postule el 02 de abril 3n @Colsubsidio_Ofi  y estoy en lista de espera por que supuestamente no tienen recursos.,0.0,Neutral,0.0,Objective
1267455130401677312,Mon Jun 01 13:57:05 +0000 2020,2020-06-01,13,57,Monday,"me parece terrible que mientras todos evitamos salir por prevención, en la ips con la cual tiene convenio la para cita de radiografía no se pueda programar por teléfono, sino que tengamos que ir al sitiopara pedirla","Me parece terrible que mientras todos evitamos salir por prevención, en la IPS @Colsubsidio_Ofi con la cual tiene convenio la @epssura para cita de radiografía no se pueda programar por teléfono, sino que tengamos que ir al sitiopara pedirla @Supersalud @IvanDuque @ClaudiaLopez",-1.0,Very negative,1.0,Subjective
1267457510295965702,Mon Jun 01 14:06:33 +0000 2020,2020-06-01,14,06,Monday,a través de la ap medicamentos solicité una droga formulada para entregar el 28 de mayo pero no llegó? quien podrá defenderme? soy mayor.,@Colsubsidio_Ofi A través de la AP medicamentos solicité una droga formulada para entregar el 28 de Mayo pero no llegó? Quien podrá defenderme? Soy mayor.,0.16666666666666666,Positive,0.3333333333333333,Objective
